dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
mfeat-morphological,8,3,0.0131568908691406,0,371,190,141,109,380.15277777777777,244.98125000000002,0.0340886116027832,2557,1562
mfeat-morphological,8,5,0.0155234336853027,0,465,237,221,159,269.5938888888889,199.22885416666665,0.03651762008666992,2588,27896
fourclass,1,2,0.0052285194396972,0,36,19,12,12,36.0,19.0,0.01056528091430664,708,37
fourclass,1,3,0.0050721168518066,0,36,19,12,12,36.0,18.9,0.010474920272827148,708,37
fourclass,1,5,0.0049746036529541,0,36,19,12,12,36.0,18.65,0.010485649108886719,708,37
liver,1,2,0.010305643081665,0,300,259,131,122,300.0,260.7,0.028586626052856445,2324,301
liver,1,3,0.0285985469818115,0,1505,436,730,165,1318.6666666666667,589.1,0.04661273956298828,4004,2325
liver,1,5,0.030430793762207,0,1567,463,789,167,2189.1633333333334,1073.35,0.05650639533996582,4976,55455
badges2,1,2,0.0120010375976562,0,381,273,190,138,381.0,288.5625,0.03291177749633789,2630,466
badges2,1,3,0.0301084518432617,0,1588,429,974,291,1132.05,659.5875,0.04798150062561035,3963,4526
badges2,1,5,0.0330898761749267,0,1751,502,1099,353,831.18,556.9509375,0.053565263748168945,4170,174437
kc1-binary,1,2,0.380563735961914,0,26625,1412,18200,393,26625.0,1645.9375,0.2512509822845459,23190,42196
kc1-binary,1,3,0.5681357383728027,0,34726,6658,25395,467,31236.5,6783.083333333333,0.2888510227203369,24679,4065076
kc1-binary,1,5,10.324309587478638,0,105258,76455,82454,528,103261.38333333333,155014.20208333334,0.3154873847961426,26587,16803008524
tao,black,2,0.005662202835083,0,36,22,12,12,36.0,22.25,0.011811256408691406,708,37
tao,black,3,0.0053021907806396,0,36,22,12,12,36.0,21.55,0.011059761047363281,708,37
tao,black,5,0.0053193569183349,0,36,22,12,12,36.0,21.8,0.011176586151123047,708,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.46104955673218,0,5050,3703,2327,325,5050.0,3978.8888888888887,34.99574398994446,5644,5051
breast_cancer_wis_pro2,R,2,0.2431232929229736,0,10020,944,4385,339,10020.0,1551.88125,1.0318162441253662,14150,11326
breast_cancer_wis_pro2,R,3,0.8524630069732666,0,12598,1350,6880,404,17497.7,2858.48125,0.17323803901672363,16379,562626
breast_cancer_wis_pro2,R,5,0.2398319244384765,0,13324,1843,7605,460,15032.315,4048.4478125,0.17938685417175293,16712,612422931
soybean_small,D3,2,0.0171892642974853,0,688,275,450,165,688.0,271.125,0.04446601867675781,3558,1712
soybean_small,D3,3,0.037137746810913,0,2079,485,1830,336,1243.2,835.8,0.054906368255615234,4494,32568
soybean_small,D3,5,0.0501894950866699,0,2781,947,2532,428,1520.77,1746.525,0.06884431838989258,5171,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0056955814361572,0,10,8,0,0,10.0,8.0,0.006897449493408203,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052108764648437,0,10,8,0,0,10.0,8.0,0.0069925785064697266,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051634311676025,0,10,8,0,0,10.0,8.0,0.006857633590698242,304,11
semeion,8,2,2.420399904251098,0,92318,15226,55399,762,92318.0,16527.225,0.5545189380645752,43312,131329
semeion,8,3,20.84786939620972,0,694498,118950,655606,1443,615292.8333333334,546311.8375,0.7477481365203857,53261,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.2833898067474363,0,80200,1046,41287,167,80200.0,1840.0,0.3979778289794922,40300,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2896676063537598,0,80231,1046,41317,167,91241.11111111111,3157.5,0.4315364360809326,41598,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.302825927734375,0,80231,1046,41317,167,93830.0,3404.1666666666665,0.43728137016296387,41693,84280006981
molecular_splice,IE,2,0.6034798622131348,0,27316,594,13007,448,27316.0,927.63125,0.31172704696655273,23488,41617
molecular_splice,IE,3,0.6472785472869873,0,27616,722,13307,545,27455.8,9461.25625,0.3363020420074463,24106,3981553
molecular_splice,IE,5,0.6392712593078613,0,27645,749,13336,562,27424.733333333334,540.26875,0.3311333656311035,24070,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0408194065093994,0,2021,1953,1953,234,2021.0,1953.0,0.0960848331451416,6230,8516
audiology_std,cochlear_noise_and_heredity,3,0.7554645538330078,0,39841,39773,39773,397,39841.0,39773.0,0.16434669494628906,12230,366276
automobile,-1,2,0.0467169284820556,0,2884,335,1294,283,2884.0,435.0,0.08206892013549805,7509,5996
automobile,-1,3,0.0652914047241211,0,3972,589,2355,422,3062.3333333333335,697.1875,0.09120011329650879,8121,215930
automobile,-1,5,0.0834465026855468,0,4810,1128,3187,539,3524.4166666666665,2218.140625,0.10105371475219727,8810,122607452
volcanoes-d2,3,2,0.0097403526306152,0,78,55,17,17,78.0,54.825,0.019997119903564453,1112,79
volcanoes-d2,3,3,0.010986328125,0,125,86,36,36,133.16666666666666,86.7,0.02865290641784668,1730,299
volcanoes-d2,3,5,0.0112247467041015,0,125,86,36,36,131.7,84.7,0.028388023376464844,1718,299
grammatical_a2,1,2,0.3244621753692627,0,11929,1001,11175,765,11929.0,1335.8625,0.29529881477355957,15798,718202
grammatical_a2,1,3,0.4923655986785888,0,21333,7615,20579,826,24447.683333333334,13069.21875,0.5671021938323975,17478,286563398
grammatical_a2,1,5,38.58219599723816,0,232134,215015,231380,852,138897.4325,334952.9903125,0.5735507011413574,19250,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.227445363998413,0,325,275,0,0,325.0,275.0,3.2122693061828613,2425,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.944452047348023,0,1575,1525,0,0,1575.0,1525.0,4.708002328872681,4325,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,27.335514545440677,0,7825,7775,0,0,7825.0,7775.0,6.386516332626343,6625,68406
analcatdata_authorship,4,2,0.5213825702667236,0,30403,445,14271,514,30403.0,647.2875,0.4387478828430176,24768,36047
analcatdata_authorship,4,3,0.541534423828125,0,31106,580,14974,621,30616.2,2627.075,0.3088040351867676,25515,3208363
analcatdata_authorship,4,5,0.534358024597168,0,31223,658,15091,665,30404.366666666665,1450.144375,0.3105008602142334,25515,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.2952139377594,0,1130,990,811,138,1130.0,988.175,20.829906702041626,4649,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.47069120407104,0,11595,990,9658,138,11546.422764227642,1042.860655737705,27.543330669403076,6608,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.74131560325624,0,11595,990,9658,138,11518.205128205129,1529.7570621468926,27.50256085395813,6520,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0286986827850341,0,561,493,244,182,561.0,494.175,0.5837476253509521,3233,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.115114688873291,0,4067,3424,1973,238,4111.616666666667,3915.45,0.09175324440002441,5942,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.5547935962677002,0,13342,3841,7615,238,18414.0,4963.3375,0.1219022274017334,8177,284274
cmc,3,2,0.015491247177124,0,465,329,195,158,465.0,355.3125,0.041417598724365234,2930,466
cmc,3,3,0.0454938411712646,0,2163,886,1147,290,1903.0833333333333,1108.375,0.062207937240600586,4689,4526
cmc,3,5,0.0743343830108642,0,3133,1494,1902,338,2978.6125,1835.89375,0.0730431079864502,5504,174437
Adult_UCI_,>50K,2,0.3022761344909668,0,4754,296,1006,223,4754.0,313.43125,0.25422143936157227,9698,4852
Adult_UCI_,>50K,3,0.3425490856170654,0,5273,425,1405,342,4935.605555555556,1228.8687499999999,0.28240513801574707,10767,156948
Adult_UCI_,>50K,5,0.3628280162811279,0,5437,502,1562,405,5279.551388888889,2880.8090625,0.31121349334716797,11309,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0042638778686523,0,7,5,4,4,7.0,4.89375,0.00883626937866211,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0041899681091308,0,7,5,4,4,7.0,4.9875,0.005522251129150391,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0041854381561279,0,7,5,4,4,7.0,4.96875,0.0053386688232421875,204,11
monks1,0,2,0.0072834491729736,0,137,119,80,80,137.0,118.9,0.02182912826538086,1517,154
monks1,0,3,0.0128910541534423,0,479,415,363,172,480.24444444444447,429.6333333333333,0.03838181495666504,2699,834
monks1,0,5,0.0215167999267578,0,861,426,702,173,1051.111111111111,454.425,0.05008959770202637,3625,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5645673274993896,0,35534,2922,12683,355,35534.0,3409.7875,0.24983668327331543,26789,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,1.2554409503936768,0,68235,2924,36816,355,82677.32777777777,3876.95,0.3030509948730469,30061,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,1.247663497924805,0,68235,2924,36816,355,112461.9388888889,4604.570833333333,0.31397128105163574,30593,16514324978
grammatical_a1,1,2,0.3404049873352051,0,16070,2909,15374,626,16070.0,3884.93125,0.30949854850769043,18392,711029
grammatical_a1,1,3,1.337101936340332,0,64672,36970,63976,715,61669.916666666664,42898.59375,0.5816440582275391,21896,282279309
mfeat-zernike,8,2,0.3447110652923584,0,17766,858,7357,413,17766.0,1495.775,0.2744271755218506,18888,17767
mfeat-zernike,8,3,0.4109644889831543,0,21143,1303,10734,449,20564.066666666666,2265.008333333333,0.2605428695678711,20387,1107603
mfeat-zernike,8,5,0.4301011562347412,0,21612,1751,11203,453,19722.296666666665,1879.9608333333333,0.2622864246368408,20225,1906413390
twonorm,1,2,0.1090078353881836,0,3240,269,1538,311,3240.0,251.0,0.13425445556640625,7980,3241
twonorm,1,3,0.137650728225708,0,4362,269,2660,311,3392.0,194.0,0.13675141334533691,8556,85401
twonorm,1,5,0.138479471206665,0,4362,269,2660,311,4000.0,279.5,0.14517903327941895,9102,25706997
auto7_1,class3,2,0.0207867622375488,0,780,694,382,238,780.0,681.76875,0.05370187759399414,3839,781
auto7_1,class3,3,0.1271243095397949,0,7169,1636,3875,325,7324.633333333333,2641.7625,0.09131956100463867,7060,9920
auto7_1,class3,5,0.165546178817749,0,8147,1892,4618,339,8149.48875,2033.0659375,0.09986066818237305,7768,667928
grammatical_b4,1,2,0.4400126934051513,0,22094,1542,21445,566,22094.0,3597.75,0.3540017604827881,21584,701521
grammatical_b4,1,3,0.6250267028808594,0,29888,2979,29237,652,106021.0,68491.35416666667,0.6374444961547852,25860,276633905
grammatical_b4,1,5,0.7478561401367188,0,32922,5052,32271,679,747661.0916666667,2491822.8546875,0.6710014343261719,28208,19308438255017
wave2,2,2,0.3469631671905517,0,12880,374,6245,419,12880.0,933.0,0.2605772018432617,16060,12881
wave2,2,3,0.3622362613677978,0,13556,465,6921,438,13363.555555555555,852.3333333333334,0.26050424575805664,17444,682801
wave2,2,5,0.3681070804595947,0,13652,481,7017,438,14119.777777777777,966.3333333333334,0.26173853874206543,17895,847361193
volcanoes-d1,3,2,0.0096879005432128,0,78,56,15,15,78.0,56.775,0.02190375328063965,1112,79
volcanoes-d1,3,3,0.0114352703094482,0,128,89,35,35,134.03333333333333,88.3,0.028551816940307617,1755,299
volcanoes-d1,3,5,0.0111064910888671,0,128,89,35,35,133.96666666666667,86.1,0.028302907943725586,1738,299
mfeat-fourier,8,2,0.8534727096557617,0,43964,673,20433,396,43964.0,1528.1,0.36566686630249023,29804,46361
mfeat-fourier,8,3,0.8797383308410645,0,44992,842,21461,443,46068.88888888889,5055.433333333333,0.4178922176361084,31489,4682665
mfeat-fourier,8,5,0.878960371017456,0,45115,921,21584,459,44568.74444444444,1294.815,0.40731263160705566,30977,21286477101
breast,recurrence-events,2,0.0197334289550781,0,707,316,291,132,707.0,286.98125,0.042250633239746094,3641,862
breast,recurrence-events,3,0.0379614830017089,0,2064,647,1158,208,2120.0916666666667,989.2875,0.0554196834564209,5139,11522
breast,recurrence-events,5,0.0466358661651611,0,2443,871,1361,215,3395.4508333333333,1922.5431250000001,0.06430292129516602,5941,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.140166997909546,0,301,251,182,148,301.0,251.85,3.436927556991577,2325,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.246718645095825,0,1356,436,990,187,1388.2,462.55,5.0040953159332275,4116,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.270440101623535,0,1356,436,990,187,1367.5333333333333,470.5,5.3869335651397705,4490,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.08050847053528,0,325,275,0,0,325.0,275.0,35.80235242843628,1777,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,71.25305104255676,0,1575,1525,0,0,1575.0,1525.0,37.30147695541382,1702,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,457.6094379425049,0,7825,7775,0,0,7825.0,7775.0,36.93017554283142,1675,68406
horse_colic_outcome,2,2,0.1151525974273681,0,1246,676,608,0,1246.0,665.48125,1.542964220046997,4870,2486
horse_colic_outcome,2,3,0.1103796958923339,0,5711,5141,4963,0,5460.0,5125.70625,0.07049703598022461,7389,57226
horse_colic_outcome,2,5,13.715174198150637,0,106140,105570,105185,0,81213.18333333333,104163.22,0.10710740089416504,10954,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0735292434692382,0,4470,1122,1772,274,4470.0,1250.2,0.09615945816040039,9399,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.2793581485748291,0,14373,1566,7341,300,15512.127777777778,2398.9583333333335,0.14076709747314453,11866,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.2837848663330078,0,14470,1566,7435,300,20031.96111111111,2494.7208333333333,0.133009672164917,12578,75449320
wall4,Slight-Right-Turn,2,0.008784532546997,0,82,59,33,33,82.0,56.475,0.019788742065429688,1116,137
wall4,Slight-Right-Turn,3,0.0099806785583496,0,156,123,78,75,151.8,113.825,0.02864241600036621,1762,697
wall4,Slight-Right-Turn,5,0.0109462738037109,0,184,151,102,90,189.14166666666668,167.60625,0.03419065475463867,2106,2517
hayes,2,2,0.0057489871978759,0,81,62,35,29,81.0,62.475,0.015349149703979492,1115,121
hayes,2,3,0.007308006286621,0,168,135,92,44,177.7,134.25,0.023026227951049805,1844,576
hayes,2,5,0.0079777240753173,0,202,166,120,44,223.29166666666666,171.55,0.02683711051940918,2188,1941
analcatdata_germangss,4,2,0.0078496932983398,0,171,140,27,25,171.0,139.1625,0.019872426986694336,1718,172
analcatdata_germangss,4,3,0.0141353607177734,0,560,478,142,71,560.95,487.0875,0.03210783004760742,2965,988
analcatdata_germangss,4,5,0.0282514095306396,0,1064,932,415,77,1055.2125,886.1587499999999,0.04238629341125488,3963,12616
thyroid_allhypo,primary hypothyroid.,2,0.0359754562377929,0,1099,412,556,297,1099.0,502.55,0.0661928653717041,4564,2081
thyroid_allhypo,primary hypothyroid.,3,0.1174430847167968,0,4095,1950,3353,624,2882.266666666667,2055.5291666666667,0.0867612361907959,5846,43745
thyroid_allhypo,primary hypothyroid.,5,1.534945726394653,0,26831,22250,25193,1037,44126.863333333335,43318.67916666667,0.11687397956848145,7936,8303633
user,High,2,0.008406639099121,0,191,149,73,71,191.0,150.69375,0.02392745018005371,1820,211
user,High,3,0.0146534442901611,0,614,452,342,71,660.8805555555555,452.0416666666667,0.03557586669921875,3110,1351
user,High,5,0.0241379737854003,0,950,758,648,71,1068.30125,774.2757291666667,0.04377460479736328,3893,21700
thyroid_dis,discordant.,2,0.0420713424682617,0,1390,570,578,293,1390.0,635.05,0.07141375541687012,5164,2081
thyroid_dis,discordant.,3,0.1516597270965576,0,5965,2020,4356,533,2762.511111111111,2028.2166666666667,0.09106254577636719,6399,43745
thyroid_dis,discordant.,5,1.732002019882202,0,32842,28048,30748,854,27968.095555555556,33152.94666666666,0.11929965019226074,8284,8303633
synthetic_control,4,2,0.1716306209564209,0,11118,438,7893,890,11118.0,636.4,0.19013381004333496,14940,28921
synthetic_control,4,3,0.1929688453674316,0,12335,655,9110,941,11724.8,1951.4416666666666,0.2095794677734375,15676,2304201
synthetic_control,4,5,0.1997082233428955,0,12609,760,9384,943,11647.716666666667,1065.415,0.21410655975341797,15855,6500162589
titanic,1,2,0.0056285858154296,0,36,27,17,16,36.0,26.3,0.012667655944824219,708,37
titanic,1,3,0.0060336589813232,0,50,41,27,24,48.53333333333333,39.15,0.01705026626586914,1064,93
titanic,1,5,0.0060362815856933,0,50,41,27,24,49.06666666666666,40.65,0.016943693161010742,1071,93
secom,1,2,0.3786530494689941,0,19306,6747,8999,506,19306.0,8085.0,0.2435004711151123,19696,19307
secom,1,3,3.325875759124756,0,118582,18667,103037,643,290345.14444444445,49562.275,0.3711583614349365,29408,1255087
secom,1,5,10.650251388549805,0,153109,44175,136034,767,298825.9011111111,163044.53958333333,0.3908731937408447,30041,2350534656
wine,1,2,0.0193004608154296,0,913,149,540,222,913.0,163.0125,0.05226850509643555,4152,1379
wine,1,3,0.0242371559143066,0,1189,188,816,263,1060.0,214.2875,0.05743694305419922,4732,23479
wine,1,5,0.0234508514404296,0,1200,192,827,264,1001.2583333333333,152.1625,0.05759310722351074,4772,2893164
thyroid_allrep,overreplacement.,2,0.0305163860321044,0,844,337,575,273,844.0,354.0,0.06274604797363281,3964,2081
thyroid_allrep,overreplacement.,3,0.0832645893096923,0,3078,1667,2604,452,2526.666666666667,1955.6666666666667,0.08385300636291504,5381,43745
thyroid_allrep,overreplacement.,5,1.180654764175415,0,24567,22016,23855,908,24556.0,25544.641666666666,0.10769200325012207,6955,8303633
post,S,2,0.0090439319610595,0,233,181,102,51,233.0,183.61875,0.024781465530395508,2023,277
post,S,3,0.0188417434692382,0,884,742,456,126,1029.8916666666667,797.3875,0.038957834243774414,3466,2048
post,S,5,0.0481834411621093,0,2197,1324,1374,174,3499.1970833333335,2917.6,0.055448055267333984,4988,44552
human,1,2,4.3585426807403564,0,117672,2441,116478,561,117672.0,4656.68125,1.2789592742919922,50232,2492029
human,1,3,4.9319398403167725,0,131857,7284,130663,647,143507.04444444444,27818.83541666667,2.0712928771972656,52219,1853240389
human,1,5,8.706976652145386,0,167276,30126,166082,737,126714.26555555555,125602.37760416667,2.0846784114837646,51976,460593618484615
connectionist_sonar,R,2,0.4401030540466308,0,28920,444,13968,430,28920.0,769.5,0.388073205947876,24140,28921
connectionist_sonar,R,3,0.4400291442871094,0,29216,502,14264,450,29761.333333333332,1068.5,0.27756333351135254,25237,2304201
connectionist_sonar,R,5,0.443772554397583,0,29224,509,14272,450,30153.866666666665,1324.15,0.28417420387268066,25089,6500162589
hiv_746,-1,2,0.2176661491394043,0,12880,629,4793,115,12880.0,3093.0,0.14430475234985352,16060,12881
hiv_746,-1,3,0.2297735214233398,0,13529,851,5202,115,15956.888888888889,2456.3333333333335,0.17171502113342285,18471,682801
hiv_746,-1,5,0.2350013256072998,0,13773,1095,5323,115,38960.311111111114,14090.983333333334,0.18453502655029297,20191,847361193
madelon,1,2,38.58716940879822,0,1985034,354067,958033,784,1985034.0,1939722.45,2.5089504718780518,201098,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0694568157196044,0,1891,1459,892,269,1891.0,1457.1375,0.12066507339477539,6061,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.5703811645507812,0,20744,12252,10586,349,24248.855555555554,16146.191666666666,0.1581740379333496,10724,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,23.309815645217896,0,162999,53057,86002,357,142788.90166666667,85762.98177083333,0.19245672225952148,13301,6508884
led,2,2,0.0068867206573486,0,105,90,40,40,105.0,90.65,0.019382715225219727,1314,106
led,2,3,0.0122640132904052,0,320,202,146,130,254.0222222222222,197.3125,0.02852487564086914,2104,470
led,2,5,0.0142936706542968,0,463,276,273,195,313.55916666666667,257.76479166666667,0.0352482795715332,2549,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.01112961769104,0,325,268,131,110,325.0,267.65625,0.030597925186157227,2425,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0301606655120849,0,1479,610,706,184,1281.4583333333333,653.5416666666666,0.048130035400390625,4065,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0404999256134033,0,1893,734,946,196,1527.9097222222222,713.0078125,0.05346035957336426,4547,68406
auto4,class1,2,1.540693759918213,0,75466,28898,37080,607,75466.0,64180.05,0.4962949752807617,39088,75467
auto4,class1,3,41.55966758728027,0,1306608,74135,818937,638,8274417.944444444,724164.8166666667,0.9229006767272949,73457,9735503
auto4,class1,5,90.38018584251404,0,1565792,81426,988360,638,10435358.88611111,813044.5020833333,0.9626889228820801,76154,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0130958557128906,0,378,339,151,142,378.0,345.43125,0.039338111877441406,2627,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0462079048156738,0,2430,603,1083,234,2132.775,721.575,0.058867454528808594,4593,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.0513105392456054,0,2620,615,1273,246,2195.7825,693.3234375,0.06393933296203613,5018,101584
Covertype,7,2,5.962894439697266,0,5693,1776,2432,331,5693.0,2000.75,3.4619076251983643,10628,8257
Covertype,7,3,26.6368510723114,0,33240,12411,25102,720,18539.905555555557,16627.86666666667,4.086535930633545,13171,349633
pc4,2,2,0.2412848472595214,0,7626,788,3187,371,7626.0,1080.8625,0.40378332138061523,12323,7627
pc4,2,3,0.4474756717681885,0,12283,2965,7537,478,10581.416666666666,4760.6125,0.1727745532989502,13777,310248
pc4,2,5,0.8736162185668945,0,24169,10808,18521,550,32913.57,70214.4346875,0.18558025360107422,14686,225460272
firm,1,2,0.1530568599700927,0,704,616,353,233,704.0,595.2375,0.07431650161743164,3638,742
firm,1,3,0.8601934909820557,0,6721,1249,3864,445,6556.680555555556,2273.804166666667,0.11621713638305664,6535,9178
firm,1,5,0.3290915489196777,0,7304,1337,4447,532,1944.0344444444445,1122.6879166666668,0.11319351196289062,6038,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.6915419101715088,0,5050,2446,2402,330,5050.0,2468.75,0.490170955657959,10000,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,4.326390504837036,0,42683,20999,21201,355,53927.5,27345.0,0.6644787788391113,15131,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,38.72691249847412,0,239120,42463,126287,355,305270.6388888889,88373.125,0.7481472492218018,17422,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,4.529448986053467,0,45818,16182,21869,416,45818.0,15915.4,1.5905959606170654,30467,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,74.92139220237732,0,792964,172886,415973,416,1002022.1444444444,171100.61666666667,2.047468900680542,42344,8238784
Stroke_Kaggle_,1,2,0.0983204841613769,0,467,289,218,159,467.0,293.25,0.06675839424133301,2932,529
Stroke_Kaggle_,1,3,0.101994514465332,0,1808,591,1201,258,1113.9166666666667,596.1875,0.06226396560668945,4044,5489
Stroke_Kaggle_,1,5,0.0741288661956787,0,2200,776,1529,285,1846.1291666666666,1298.840625,0.07506561279296875,4914,242825
spambase,1,2,1.0090506076812744,0,18177,1728,7615,731,18177.0,1400.0625,0.2317657470703125,19122,24754
spambase,1,3,1.163938045501709,0,43644,20999,15364,795,42307.0,31555.4375,0.28038573265075684,21326,1823694
spambase,1,5,1060.0993750095367,0,2129273,2106628,632414,795,807770.2388888889,1982585.6375,0.30591845512390137,23431,4394565333
echocardio,1,2,0.0137934684753417,0,531,344,246,33,531.0,341.8,0.035843849182128906,3135,631
echocardio,1,3,0.0389962196350097,0,2073,1617,1439,34,2484.511111111111,1700.6,0.05121421813964844,5043,7176
echocardio,1,5,0.350200891494751,0,8719,8239,8039,34,9726.804444444444,9175.093333333334,0.06877374649047852,6849,384168
phoneme,1,2,0.0132606029510498,0,210,174,84,84,210.0,174.625,0.030709266662597656,1920,211
phoneme,1,3,0.0264735221862792,0,782,266,356,193,539.5,261.0,0.04554343223571777,2955,1351
phoneme,1,5,0.0281264781951904,0,825,274,398,195,543.3333333333334,237.94791666666666,0.050397396087646484,3146,21700
texture,14,2,0.3096044063568115,0,12406,530,4638,452,12406.0,670.19375,0.21702003479003906,15760,12881
texture,14,3,0.3730039596557617,0,13617,693,5849,503,12923.227777777778,954.1020833333333,0.23351263999938965,16464,682801
texture,14,5,0.3783187866210937,0,13682,721,5914,508,14984.76861111111,1715.7483333333334,0.24361801147460938,16977,847361193
statlog_is,7,2,0.0422554016113281,0,1667,164,661,317,1667.0,195.9375,0.07827353477478027,5671,2557
statlog_is,7,3,0.0495078563690185,0,2050,240,1044,444,1776.8833333333334,332.38125,0.08384156227111816,6188,59712
statlog_is,7,5,0.0512511730194091,0,2150,293,1144,521,1693.5366666666666,500.6440625,0.09200334548950195,6756,14051256
banknote,1,2,0.0076277256011962,0,121,88,56,53,121.0,87.84375,0.021008729934692383,1416,137
banknote,1,3,0.0105054378509521,0,268,155,143,117,243.125,159.375,0.03172898292541504,2208,697
banknote,1,5,0.010737657546997,0,289,168,164,133,263.6145833333333,162.7578125,0.034810543060302734,2380,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.0123791694641113,0,153,131,71,71,153.0,129.94375,0.026825666427612305,1617,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.0227782726287841,0,545,511,278,186,538.1916666666667,517.6854166666667,0.044542551040649414,2870,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0592262744903564,0,1707,1386,876,248,1633.6126388888888,1468.0296875,0.06344413757324219,4193,9402
ilpd,2,2,0.0178234577178955,0,741,344,348,219,741.0,378.3375,0.04650378227233887,3738,742
ilpd,2,3,0.0418596267700195,0,2156,563,1649,271,2295.938888888889,681.3875,0.06839609146118164,5411,9178
ilpd,2,5,0.0465331077575683,0,2274,619,1767,277,2560.7355555555555,856.4645833333333,0.07172918319702148,5735,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0212855339050292,0,378,324,168,151,378.0,320.2875,0.04392409324645996,2627,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0660276412963867,0,2103,1826,1055,267,2114.775,1991.53125,0.07300710678100586,4740,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,0.30853271484375,0,7158,3885,3905,277,8383.27875,4791.0515625,0.10053586959838867,6752,101584
